full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name,loc_union
Geobacillus sp. G11MC16,Geobacillus,sp.,Geobacillus sp.,soil;spring;milk;field;ocean;hotspring;oil;compost;sea;sediment;sugar;lake,12,495036.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/495036.3.npy
Salmonella enterica subsp. enterica serovar Newport str. SL254,Salmonella,enterica,Salmonella enterica,rhizosphere,1,423368.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/423368.6.npy
Salmonella enterica subsp. enterica serovar Newport str. SL254,Salmonella,enterica,Salmonella enterica,rhizosphere,1,423368.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/423368.8.npy
uncultured Termite group 1 bacterium phylotype Rs-D17,uncultured,Termite,uncultured Termite,gut;soil;pasture;spring;water;feces;surface;sea;forest;rhizosphere;flat;lake;prairie;river;dust;sediment;aquifer;turkey;biofilm;ocean;sludge;mountain;lagoon;basin;field;seamount;canyon;pond;canal;cave;oil;aquarium;aerosol;landfill;rock;mine;tundra;ridge;trench;compost;waste;harbor;bioreactor;marsh;air;mucus;well;oyster;leachate;bed;stream;fen;brewery;borehole;upwelling;wwtp;glacier;reservoir;chemocline;cropland;wetland;brine;mud;plateau;volcano;bog;chicken;building;clay;mound;biofilter;peatland;dairy;trough;sand;reef;foam;vinegar;tannery;milk;sewage;silage;bay;hole;food;permafrost;straw;cheese;egg;grassland;blood;bone;dolomite;travertine;ditch;estuary;faeces;beach;mouth;bank;fish;steppe;shelf;coastline;garden;fjord,106,471821.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/471821.5.npy
Streptococcus pyogenes M1 GAS,Streptococcus,pyogenes,Streptococcus pyogenes,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,160490.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/160490.1.npy
Clostridium beijerincki beijerinckii NCIMB 8052,Clostridium,beijerincki,Clostridium beijerincki,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,290402.34.txt,data_organism_reactions/Equal_Stoichiometric_matrices/290402.34.npy
Cytophaga hutchinsonii ATCC 33406,Cytophaga,hutchinsonii,Cytophaga hutchinsonii,ridge;sediment;sea;soil;trench;seamount;harbor;marsh;lake;water;brine,11,269798.12.txt,data_organism_reactions/Equal_Stoichiometric_matrices/269798.12.npy
Cytophaga hutchinsonii ATCC 33406,Cytophaga,hutchinsonii,Cytophaga hutchinsonii,ridge;sediment;sea;soil;trench;seamount;harbor;marsh;lake;water;brine,11,269798.16.txt,data_organism_reactions/Equal_Stoichiometric_matrices/269798.16.npy
Escherichia coli FVEC1302,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,656379.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/656379.3.npy
Streptococcus pneumoniae D39,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,373153.27.txt,data_organism_reactions/Equal_Stoichiometric_matrices/373153.27.npy
Brucella ceti M13/05/1,Brucella,ceti,Brucella ceti,sludge;soil,2,520460.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520460.3.npy
Burkholderia sp. Ch1-1,Burkholderia,sp.,Burkholderia sp.,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,243261.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243261.3.npy
Streptococcus pneumonia pneumoniae D39,Streptococcus,pneumonia,Streptococcus pneumonia,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,373153.25.txt,data_organism_reactions/Equal_Stoichiometric_matrices/373153.25.npy
Haemophilus influenzae PittGG,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,374931.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/374931.9.npy
Fusobacterium nucleatum subsp. nucleatum ATCC 23726,Fusobacterium,nucleatum,Fusobacterium nucleatum,mouth;blood;air;sediment;volcano,5,525283.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525283.3.npy
Xanthomonas oryzae pv. oryzae PXO99A,Xanthomonas,oryzae,Xanthomonas oryzae,sludge;lake;soil;surface;plateau;biofilm;tannery,7,360094.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/360094.3.npy
Geobacter sp. M18,Geobacter,sp.,Geobacter sp.,pasture;harbor;rhizosphere;soil,4,443143.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/443143.3.npy
Xanthomonas oryzae pv. oryzae PXO99A,Xanthomonas,oryzae,Xanthomonas oryzae,sludge;lake;soil;surface;plateau;biofilm;tannery,7,360094.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/360094.4.npy
Clostridium sp. M62/1,Clostridium,sp.,Clostridium sp.,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,411486.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/411486.3.npy
Neisseria gonorrhoeae FA6140,Neisseria,gonorrhoeae,Neisseria gonorrhoeae,water;biofilm;air;mouth,4,528353.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/528353.5.npy
Bacillus thuringiensis serovar berliner ATCC 10792,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,527031.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/527031.3.npy
Treponema denticola ATCC 35405,Treponema,denticola,Treponema denticola,gut;mouth;dairy,3,243275.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243275.1.npy
Treponema denticola ATCC 35405,Treponema,denticola,Treponema denticola,gut;mouth;dairy,3,243275.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243275.7.npy
Thermotoga petrophila RKU-1,Thermotoga,petrophila,Thermotoga petrophila,field;sea;wells;spring;borehole;bioreactor;biofilm,7,390874.12.txt,data_organism_reactions/Equal_Stoichiometric_matrices/390874.12.npy
Synechococcus sp. WH 8109,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,166314.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/166314.3.npy
Thermotoga petrophila RKU-1,Thermotoga,petrophila,Thermotoga petrophila,field;sea;wells;spring;borehole;bioreactor;biofilm,7,390874.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/390874.10.npy
Helicobacter mustelae 43772,Helicobacter,mustelae,Helicobacter mustelae,chicken;feces;sediment;chemocline,4,217.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/217.1.npy
Mycobacterium avium subsp. avium ATCC 25291,Mycobacterium,avium,Mycobacterium avium,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,553481.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/553481.3.npy
marine gamma proteobacterium HTCC2080,marine,gamma,marine gamma,surface;ocean;sea;water;biofilm;stream;flat;sediment;lagoon;farm;mucus;bay,12,247639.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/247639.3.npy
Arcobacter butzleri RM4018,Arcobacter,butzleri,Arcobacter butzleri,sea;river;sludge,3,367737.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/367737.4.npy
Arcobacter butzleri RM4018,Arcobacter,butzleri,Arcobacter butzleri,sea;river;sludge,3,367737.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/367737.6.npy
Leuconostoc kimchii IMSNU11154,Leuconostoc,kimchii,Leuconostoc kimchii,water;cheese;milk;fruit;must;food;farm,7,762051.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/762051.3.npy
Brucella sp. NVSL 07-0026,Brucella,sp.,Brucella sp.,sludge;soil,2,520448.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520448.3.npy
Streptomyces pristinaespiralis ATCC 25486,Streptomyces,pristinaespiralis,Streptomyces pristinaespiralis,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,457429.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/457429.3.npy
Shewanella baltica OS223,Shewanella,baltica,Shewanella baltica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,407976.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/407976.7.npy
Thermotoga neapolitana DSM 4359,Thermotoga,neapolitana,Thermotoga neapolitana,field;sea;wells;spring;borehole;bioreactor;biofilm,7,309803.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/309803.4.npy
Veillonella parvula ATCC 17745,Veillonella,parvula,Veillonella parvula,biofilm;milk;mouth;blood,4,686660.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/686660.3.npy
Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,405566.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/405566.3.npy
Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,405566.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/405566.6.npy
Mesorhizobium ciceri biovar biserrulae WSM1271,Mesorhizobium,ciceri,Mesorhizobium ciceri,soil;rhizosphere;straw;water;sediment;wwtp;river;flat;mine,9,765698.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/765698.3.npy
Vibrio parahaemolyticus AQ3810,Vibrio,parahaemolyticus,Vibrio parahaemolyticus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,419109.14.txt,data_organism_reactions/Equal_Stoichiometric_matrices/419109.14.npy
Desulfomicrobium baculatum DSM 4028,Desulfomicrobium,baculatum,Desulfomicrobium baculatum,sediment;reservoir;harbor;sea,4,525897.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525897.4.npy
Staphylococcus aureus subsp. aureus M876,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585158.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/585158.3.npy
Streptococcus thermophilus bacteriophage 2972,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,306323.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/306323.3.npy
Staphylococcus aureus subsp. aureus N315,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,158879.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/158879.1.npy
Burkholderia thailandensis E264,Burkholderia,thailandensis,Burkholderia thailandensis,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,271848.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/271848.6.npy
Burkholderia thailandensis ATCC 700388,Burkholderia,thailandensis,Burkholderia thailandensis,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,271848.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/271848.8.npy
Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,525381.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525381.4.npy
Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,525381.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525381.3.npy
Lactobacillus rhamnosus LMS2-1,Lactobacillus,rhamnosus,Lactobacillus rhamnosus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,525361.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525361.3.npy
Clostridium botulinum NCTC 2916,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,445335.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/445335.4.npy
Haemophilus influenzae R2866,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,262728.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/262728.5.npy
Haemophilus influenzae R2866,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,262728.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/262728.1.npy
Bifidobacterium animalis subsp. lactis Bl-04,Bifidobacterium,animalis,Bifidobacterium animalis,feces;milk;faeces,3,580050.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/580050.3.npy
Coxiella burnetii RSA 493,Coxiella,burnetii,Coxiella burnetii,soil,1,227377.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/227377.7.npy
Prevotella buccae D17,Prevotella,buccae,Prevotella buccae,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,575611.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/575611.3.npy
Klebsiella sp. 1_1_55,Klebsiella,sp.,Klebsiella sp.,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14,469608.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/469608.3.npy
Coxiella burnetii RSA 493,Coxiella,burnetii,Coxiella burnetii,soil,1,227377.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/227377.1.npy
Colwellia psychrerythraea 34H,Colwellia,psychrerythraea,Colwellia psychrerythraea,ocean;sediment;seamount;sea;basin;habitat;soil,7,167879.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/167879.5.npy
Colwellia psychrerythraea 34H,Colwellia,psychrerythraea,Colwellia psychrerythraea,ocean;sediment;seamount;sea;basin;habitat;soil,7,167879.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/167879.3.npy
Dialister microaerophilus UPII 345-E,Dialister,microaerophilus,Dialister microaerophilus,faeces,1,910314.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/910314.3.npy
Staphylococcus aureus subsp. aureus MN8,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,548470.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/548470.3.npy
Micrococcus luteus SK58,Micrococcus,luteus,Micrococcus luteus,soil;sediment;valley;lake;permafrost;rock;stream;sea;gut;air;water;spring;dust;wetland;surface;estuary,16,596312.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/596312.3.npy
Pediococcus acidilactici 7_4,Pediococcus,acidilactici,Pediococcus acidilactici,silage;meat;food;sea;beer;cheese,6,563194.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/563194.3.npy
Dehalococcoides sp. VS,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5,311424.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/311424.5.npy
Vibrio cholerae MO10,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,345072.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/345072.3.npy
Borrelia burgdorferi Bol26,Borrelia,burgdorferi,Borrelia burgdorferi,blood,1,445984.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/445984.3.npy
Brachyspira hyodysenteriae WA1,Brachyspira,hyodysenteriae,Brachyspira hyodysenteriae,feces,1,565034.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565034.3.npy
Methylobacterium extorquens PA1,Methylobacterium,extorquens,Methylobacterium extorquens,food;mine;water;air;lake;spring;dust;wetland;sludge;soil;cave;mouth;gut,13,419610.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/419610.1.npy
Lactococcus lactis subsp. cremoris SK11,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10,272622.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/272622.8.npy
Escherichia coli APEC O1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,405955.13.txt,data_organism_reactions/Equal_Stoichiometric_matrices/405955.13.npy
Porphyromonas gingivalis ATCC 33277,Porphyromonas,gingivalis,Porphyromonas gingivalis,mouth;biofilm,2,431947.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/431947.7.npy
Streptococcus pneumoniae AP200,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,574093.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/574093.3.npy
Flavobacteria bacterium MS024-2A,Flavobacteria,bacterium,Flavobacteria bacterium,water;soil;lake;sea;straw;rhizosphere;sediment;field;ocean;lagoon;surface;glacier;estuary;marsh;mouth,15,487796.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/487796.3.npy
Bacillus anthracis str. A0442,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,486621.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/486621.3.npy
